Age,Gender,Occupation,Annual_Income,District,City,Pincode,Policy_Type,Premium_Amount,Coverage_Amount,Vehicle_Type,Vehicle_Brand,Vehicle_Model,Vehicle_Year,Vehicle_Value,Days_to_Report,Accident_Time,Road_Type,Weather,Police_Report,FIR_Number,Witness_Count,Hospital_Name,Garage_Name,Repair_Cost,Medical_Cost,Total_Claim_Amount,Previous_Claims,Previous_Fraud_History,Investigator_Assigned,Fraud_Label,Policy_Start_Year,Policy_Start_Month,Accident_Year,Accident_Month,Claim_Year,Claim_Month
19,1,8,1979310,6,6,613001,3,29622,2982587,1,1,13,2018,1976414,5,3,1,0,1,2223,2,2,1,222221,59528,281749,5,0,1,0,2025,3,2025,8,2025,8
57,1,5,521530,7,7,620001,0,36417,2164123,0,2,2,2015,1442490,9,3,0,4,1,433,2,2,1,70086,61155,131241,2,0,0,0,2025,5,2026,3,2026,4
57,1,2,1901482,9,9,632001,0,5877,707942,0,1,11,2023,375872,11,3,0,0,1,2998,2,3,4,228631,46327,274958,4,0,0,1,2025,3,2025,11,2025,11
36,0,4,1733752,1,1,641001,0,14093,2107566,0,4,6,2023,2364555,1,3,2,1,1,344,3,2,3,185898,17603,203501,0,0,1,0,2025,7,2025,12,2025,12
25,1,8,2319021,1,1,641001,2,36307,2766981,1,4,4,2013,1819141,4,3,0,2,1,1538,1,1,2,145129,98729,243858,2,0,0,0,2025,10,2026,6,2026,6
46,1,1,999009,4,4,625001,0,4654,1632013,1,0,3,2023,1895501,12,1,0,0,0,4079,3,2,1,111697,43327,155024,0,0,0,1,2025,7,2026,6,2026,6
67,1,6,1799053,0,0,600001,0,34484,1626965,1,3,0,2022,637241,10,0,1,2,1,2602,0,0,0,198376,59653,258029,1,0,0,1,2025,1,2025,3,2025,3
37,1,1,1182680,8,8,641601,3,35546,1353774,1,1,13,2016,2265605,12,1,0,0,1,3399,1,3,0,71942,16627,88569,1,0,0,0,2025,6,2025,9,2025,9
50,0,2,1825896,0,0,600001,1,33144,1399685,1,0,12,2018,1528086,3,1,3,2,1,935,3,1,3,82474,51775,134249,3,0,0,0,2025,9,2026,7,2026,7
23,1,6,2349120,5,5,636001,2,6829,1590492,1,3,8,2016,2227415,8,2,3,0,1,228,3,3,3,18855,89304,108159,3,0,0,0,2025,8,2026,6,2026,6
75,1,7,361379,7,7,620001,3,23166,2959509,0,1,9,2014,808100,7,0,0,0,1,3528,2,0,1,111326,30087,141413,4,0,0,0,2025,1,2025,3,2025,3
70,1,1,2427739,4,4,625001,2,18545,383515,1,2,1,2015,2406555,1,1,1,4,1,2057,0,2,2,183110,57074,240184,3,0,1,1,2025,3,2025,7,2025,7
39,0,3,2102379,2,2,624001,3,37218,886191,0,1,9,2023,1410147,1,1,0,0,1,2664,1,2,0,123017,95101,218118,4,0,1,0,2025,8,2026,5,2026,5
39,1,8,1540771,3,3,638001,1,36629,339404,1,4,6,2020,1980699,11,2,2,2,1,4036,0,1,1,49250,64970,114220,5,1,0,1,2025,12,2025,12,2026,1
44,0,8,2188185,3,3,638001,1,8675,1595832,1,2,1,2017,687986,9,1,0,2,1,919,3,1,0,234801,33880,268681,5,0,1,0,2025,2,2025,11,2025,12
20,0,3,2408486,1,1,641001,0,12176,1253045,1,0,3,2021,1596041,5,2,2,0,1,1789,2,0,0,195538,18284,213822,5,0,1,0,2025,6,2026,2,2026,2
68,0,8,2073975,3,3,638001,2,35534,1444749,2,4,4,2020,1535034,3,3,1,2,0,4079,1,3,0,240065,43348,283413,2,1,0,1,2025,5,2026,1,2026,2
43,1,2,2225942,3,3,638001,1,5826,661310,1,2,2,2019,1082582,0,0,3,1,1,3246,1,2,0,67867,95432,163299,0,0,1,0,2025,12,2026,4,2026,4
21,1,0,380734,6,6,613001,1,19008,2317534,1,3,0,2018,1501653,3,3,2,3,1,3,0,0,1,16783,56055,72838,3,0,0,1,2025,1,2025,3,2025,3
25,0,5,1892237,3,3,638001,2,24961,2406747,0,4,6,2012,1882231,0,1,0,1,0,4079,3,0,2,38834,75841,114675,0,0,0,0,2025,10,2026,8,2026,8
53,0,0,1399609,0,0,600001,0,5993,818754,2,1,9,2012,2444171,9,2,0,1,1,1097,0,2,3,142812,35405,178217,0,0,1,1,2025,11,2026,7,2026,7
34,0,6,1223712,4,4,625001,1,7166,2873656,0,2,10,2019,2451011,10,1,0,3,1,575,2,0,0,120109,52284,172393,1,0,1,0,2025,9,2026,3,2026,3
75,0,7,1915483,7,7,620001,0,34692,858797,0,0,3,2014,2459835,9,0,3,1,0,4079,0,0,2,31664,90745,122409,3,0,0,1,2025,2,2025,7,2025,8
31,0,2,2192304,4,4,625001,1,11722,1190466,2,4,5,2013,2287998,2,0,0,3,1,1849,1,0,4,210992,58334,269326,3,0,0,0,2025,11,2025,11,2025,11
71,1,5,667424,9,9,632001,3,23305,2036036,0,4,6,2018,424664,9,3,2,4,1,658,1,0,1,30252,23150,53402,3,0,0,0,2025,8,2025,11,2025,11
20,0,3,441072,8,8,641601,3,6483,2810319,1,4,4,2021,2325114,0,3,3,0,1,1149,1,1,1,187513,43858,231371,1,0,0,0,2025,1,2025,2,2025,2
37,1,7,315645,3,3,638001,1,28813,1693798,0,2,2,2024,2465715,0,1,3,1,1,2489,1,2,2,131436,96879,228315,4,0,1,0,2025,12,2026,6,2026,6
72,1,2,1692839,3,3,638001,3,36837,636914,1,2,2,2017,2383757,2,3,2,4,1,792,3,0,0,14981,4411,19392,2,0,0,0,2025,9,2026,7,2026,7
33,1,3,1270514,9,9,632001,0,11430,2496590,0,3,0,2019,362656,7,3,2,1,1,2877,1,0,2,85020,85885,170905,4,0,0,0,2025,6,2026,3,2026,3
72,1,7,216657,3,3,638001,3,13497,1794268,0,4,5,2024,2323883,8,2,1,3,1,3527,2,3,3,194086,88447,282533,5,0,1,0,2025,11,2026,2,2026,2
59,1,8,2268751,4,4,625001,1,23519,758667,2,1,13,2024,1687501,11,3,2,3,1,1677,0,1,4,106135,93251,199386,4,0,1,1,2025,6,2025,7,2025,7
46,0,8,821896,6,6,613001,0,8212,526691,2,3,7,2024,692759,5,0,2,0,1,3420,0,0,1,247771,16719,264490,0,0,1,1,2025,1,2025,10,2025,10
39,0,6,2426463,0,0,600001,1,3006,1324746,0,4,4,2013,1433751,0,3,3,2,1,3388,3,2,4,36546,99450,135996,2,0,1,0,2025,11,2026,8,2026,8
63,0,8,291657,3,3,638001,1,10693,1826608,1,0,12,2014,2017498,10,1,2,0,0,4079,0,0,2,68809,33981,102790,3,1,1,1,2025,12,2026,3,2026,4
59,1,0,655460,4,4,625001,0,26472,365255,1,3,8,2025,1704487,5,3,0,1,1,824,1,0,3,171406,96537,267943,1,0,1,0,2025,2,2025,7,2025,7
61,0,6,1899303,8,8,641601,0,34979,2976810,0,1,11,2013,2324070,11,3,3,2,1,262,3,1,2,177662,26657,204319,4,0,1,0,2025,6,2026,2,2026,3
43,1,6,1838710,8,8,641601,0,14406,734029,2,3,7,2017,2169443,4,2,1,3,1,677,0,3,4,20504,64498,85002,0,0,1,1,2025,8,2025,12,2025,12
47,0,1,423033,4,4,625001,0,7419,1212250,2,1,11,2025,755103,7,2,1,0,0,4079,3,1,0,129303,92669,221972,1,0,1,1,2025,5,2025,10,2025,10
46,0,4,1198281,5,5,636001,1,27422,1718916,2,3,0,2022,1097195,7,2,0,0,1,1001,3,3,4,164028,60527,224555,0,0,1,0,2025,9,2026,8,2026,8
33,0,5,490662,1,1,641001,1,33067,1228173,2,1,13,2016,998478,4,2,2,3,1,3955,1,2,4,36924,62737,99661,5,0,0,0,2025,5,2026,2,2026,2
47,1,6,970143,2,2,624001,2,13197,2743707,2,2,10,2022,1836363,10,0,1,1,1,729,2,3,0,56039,74369,130408,5,0,0,0,2025,12,2026,4,2026,4
36,1,7,1150919,6,6,613001,1,36615,2411658,2,0,14,2025,975499,11,2,3,0,1,1862,3,0,2,130473,92725,223198,3,0,0,0,2025,9,2026,6,2026,7
52,1,6,1277233,7,7,620001,3,7642,1870613,1,1,11,2014,1364695,8,0,3,3,1,1495,3,0,3,214919,92768,307687,3,0,0,0,2025,11,2026,9,2026,9
26,0,4,1082092,9,9,632001,2,26968,2122904,2,4,6,2020,1803947,4,3,1,1,1,2887,1,3,0,150353,13627,163980,0,1,1,0,2025,11,2026,6,2026,6
59,1,8,620179,1,1,641001,0,11100,2203184,1,0,3,2022,2282944,9,2,2,4,1,3612,2,2,1,28952,4029,32981,1,0,1,0,2025,7,2025,11,2025,12
63,0,2,2195807,1,1,641001,2,3642,1639937,1,2,2,2024,1805344,9,1,2,4,1,2375,0,0,1,135455,79987,215442,1,0,0,1,2025,8,2025,10,2025,10
20,1,6,297414,0,0,600001,3,18800,2481870,2,4,6,2016,1724279,0,2,2,4,1,2698,0,0,1,28914,49350,78264,3,0,0,1,2025,10,2026,8,2026,8
20,0,5,2332490,4,4,625001,0,8611,2944498,2,4,4,2019,943258,0,2,3,4,1,1406,3,2,4,19235,80891,100126,2,0,0,0,2025,12,2026,2,2026,2
24,0,7,1692138,2,2,624001,2,30396,1748216,1,3,8,2018,1920431,11,1,3,2,1,3662,2,2,3,101318,4070,105388,2,0,1,0,2025,12,2026,6,2026,7
29,1,2,975186,5,5,636001,2,7775,444566,0,3,8,2018,2021000,4,1,3,4,1,3865,3,0,0,177551,52179,229730,0,0,1,0,2025,4,2025,5,2025,5
36,1,4,1135087,5,5,636001,0,38233,1562868,0,3,0,2019,1809553,3,3,2,0,1,2077,2,2,4,113702,19196,132898,0,0,0,0,2025,11,2026,5,2026,5
54,0,5,1318913,0,0,600001,3,18781,1769145,0,2,10,2021,1336755,10,0,2,1,1,2515,3,3,4,48989,65288,114277,2,0,1,0,2025,4,2026,1,2026,2
64,0,6,1005080,0,0,600001,0,12770,1869850,2,1,13,2024,951347,5,0,3,1,0,4079,1,2,3,60514,52524,113038,4,0,1,0,2025,11,2026,7,2026,7
40,1,8,1247900,3,3,638001,2,31155,1522935,1,1,11,2024,366125,10,0,2,3,0,4079,1,0,0,129024,66314,195338,4,0,1,1,2025,1,2025,12,2026,1
27,1,8,183442,2,2,624001,0,19270,2812474,1,4,6,2016,1481678,9,0,2,0,1,45,0,2,2,27191,57343,84534,3,0,1,1,2025,10,2026,8,2026,8
64,0,7,328034,6,6,613001,2,30455,608350,0,0,12,2014,1700568,0,3,1,2,1,1786,0,3,2,68123,39624,107747,3,0,1,1,2025,4,2026,1,2026,1
59,1,7,644266,2,2,624001,3,28882,539353,1,0,14,2024,1306341,1,2,0,4,1,42,0,2,1,105353,595,105948,0,0,1,1,2025,4,2025,11,2025,11
28,1,8,1896103,6,6,613001,1,14931,1767297,1,4,4,2024,640522,2,1,2,4,1,1723,1,2,0,201410,93226,294636,5,0,0,0,2025,3,2025,6,2025,6
37,0,7,2441042,7,7,620001,3,7706,1757598,2,4,5,2019,1752041,5,1,0,4,1,4059,2,2,4,213369,73412,286781,2,0,1,0,2025,10,2025,11,2025,12
53,0,1,482863,2,2,624001,1,18107,1931608,0,1,9,2023,395325,5,0,0,0,1,2001,1,1,3,88170,47635,135805,1,0,1,0,2025,3,2025,7,2025,7
74,0,3,472532,5,5,636001,0,37033,1548908,2,4,6,2017,1991625,12,0,1,0,1,1141,3,0,1,118795,65140,183935,2,0,1,0,2025,5,2025,11,2025,11
59,0,1,1834846,0,0,600001,0,38120,2546595,0,0,14,2016,686195,9,1,2,0,0,4079,0,0,2,49108,18153,67261,3,0,0,1,2025,12,2026,7,2026,7
65,1,2,1582470,8,8,641601,2,29590,1202844,0,3,7,2016,1615260,3,1,2,0,1,3741,3,1,3,69287,43246,112533,1,0,0,0,2025,5,2025,11,2025,11
69,1,1,2340935,5,5,636001,0,19129,2257072,2,3,8,2017,1553599,0,0,0,3,1,2296,1,0,0,37961,92894,130855,5,0,1,0,2025,11,2026,8,2026,8
75,1,1,1486135,8,8,641601,1,25720,1020109,1,2,1,2022,1477663,12,2,2,0,1,570,3,1,1,232062,66100,298162,0,0,0,0,2025,4,2025,11,2025,11
68,0,2,1633079,4,4,625001,3,27870,2214464,1,1,11,2020,1463177,0,2,0,1,1,3343,2,1,4,50436,44884,95320,0,0,0,0,2025,2,2025,4,2025,4
22,1,5,720333,3,3,638001,1,21621,2975493,0,0,12,2015,1571971,5,1,2,4,0,4079,0,3,1,72433,30197,102630,4,0,0,1,2025,3,2025,12,2025,12
72,0,3,1597543,5,5,636001,2,4376,2977808,1,3,7,2019,1119419,12,3,3,4,1,546,1,3,2,202848,88637,291485,1,1,1,0,2025,11,2026,5,2026,5
25,1,5,1049832,2,2,624001,1,39252,796467,0,0,3,2019,718552,9,2,0,0,1,2677,1,1,0,160608,1376,161984,4,0,0,0,2025,4,2026,2,2026,2
42,1,5,1593687,6,6,613001,0,14616,2357447,0,0,14,2020,1547032,4,2,2,0,1,2234,2,0,3,20284,27169,47453,1,0,0,0,2025,4,2026,2,2026,2
56,1,2,1978368,9,9,632001,0,4217,2954904,0,4,4,2021,323540,9,1,2,4,1,985,1,1,3,8772,63890,72662,5,0,1,0,2025,4,2025,12,2026,1
58,1,4,1337592,0,0,600001,0,13348,1679050,2,3,0,2023,990677,11,2,3,2,1,1880,3,0,3,226720,54380,281100,4,0,0,0,2025,7,2025,8,2025,8
23,1,8,1056354,8,8,641601,2,30512,2561947,1,1,9,2021,1392894,11,2,3,4,1,1655,3,1,3,59173,45913,105086,3,0,0,0,2025,7,2025,8,2025,8
33,1,2,1267265,6,6,613001,1,11979,1834073,1,3,8,2018,537028,11,2,0,3,1,173,0,3,1,183815,75484,259299,2,1,1,1,2025,8,2026,7,2026,7
66,0,7,2277708,6,6,613001,2,15515,1294317,2,0,14,2020,1723393,10,0,3,3,1,3749,1,2,4,248736,55031,303767,1,0,1,0,2025,12,2026,4,2026,4
24,1,7,1890874,4,4,625001,3,31335,1461768,1,3,8,2015,1327444,0,0,1,3,1,2178,1,1,1,70190,14192,84382,3,0,0,0,2025,4,2026,2,2026,2
25,0,2,2136362,0,0,600001,2,9983,2877937,2,3,8,2025,2207027,7,3,0,0,1,2852,1,2,0,241714,4601,246315,4,1,1,1,2025,7,2026,3,2026,3
24,0,8,2224188,4,4,625001,0,37865,2195493,1,1,13,2015,1953930,8,3,0,0,1,3860,1,2,2,205016,74613,279629,1,0,0,0,2025,1,2025,2,2025,2
22,0,8,493955,5,5,636001,3,26150,2804500,0,2,2,2017,1670769,3,2,1,4,1,966,2,3,0,230325,99416,329741,4,1,0,1,2025,3,2025,7,2025,7
72,1,1,2195694,2,2,624001,0,34866,1456316,0,0,3,2019,2010878,10,3,1,4,1,3033,3,3,3,112383,48641,161024,4,0,0,0,2025,9,2026,2,2026,2
70,1,3,2426185,5,5,636001,3,7335,1054265,1,3,8,2025,2094447,6,3,2,0,1,2176,3,0,3,42176,82576,124752,2,0,1,0,2025,2,2025,2,2025,2
75,1,8,2086995,3,3,638001,2,26672,451345,0,4,4,2022,2113023,10,1,0,2,1,3569,0,1,3,187339,2106,189445,1,0,1,1,2025,10,2026,2,2026,2
28,1,0,1170125,6,6,613001,0,36968,1096127,2,3,7,2024,375265,2,2,0,0,1,647,2,0,4,26307,4827,31134,2,0,0,0,2025,10,2026,5,2026,5
40,1,8,573270,4,4,625001,0,35835,616045,0,3,0,2017,1342368,4,2,3,2,1,3050,0,2,4,223296,73621,296917,4,0,1,1,2025,2,2025,9,2025,10
71,1,0,446622,7,7,620001,0,18758,2823106,1,0,14,2016,717208,1,1,3,1,1,1029,0,2,4,222565,56155,278720,2,1,0,1,2025,6,2025,10,2025,10
20,0,4,1255224,0,0,600001,2,3266,2329091,1,1,11,2024,1454418,12,0,3,1,0,4079,1,3,4,243514,13382,256896,2,1,0,1,2025,10,2025,12,2025,12
32,0,3,745687,9,9,632001,3,14213,1990930,2,1,9,2015,1852583,9,0,2,2,1,2343,2,0,3,230699,95996,326695,2,0,0,0,2025,5,2025,8,2025,8
37,1,5,2205046,0,0,600001,2,17706,2017260,2,4,6,2024,1330946,10,2,0,3,1,1000,2,3,2,11531,95854,107385,5,0,0,0,2025,5,2025,7,2025,7
65,0,1,1934023,8,8,641601,3,30318,1198106,0,3,0,2021,2335300,2,2,1,2,1,1135,1,1,2,226832,18003,244835,0,0,1,0,2025,7,2025,11,2025,11
39,0,1,729421,9,9,632001,0,34700,984869,1,4,6,2022,770183,9,1,1,2,1,2988,3,0,1,121577,14501,136078,3,1,1,0,2025,2,2025,8,2025,9
49,0,5,384874,2,2,624001,0,15393,1785910,0,0,3,2022,2023414,6,2,0,1,1,2452,0,2,3,80114,58135,138249,5,0,0,1,2025,1,2025,9,2025,9
33,1,3,1314783,2,2,624001,3,23111,757735,1,3,8,2019,1471588,2,1,1,4,1,339,0,0,0,168662,74301,242963,3,0,0,1,2025,3,2025,3,2025,3
65,1,4,1776112,9,9,632001,1,4530,1641679,0,3,0,2023,2140921,3,1,0,3,1,1509,0,3,4,77560,75427,152987,5,0,1,1,2025,8,2025,11,2025,11
19,0,2,1965974,9,9,632001,3,8401,1136867,1,3,7,2023,1278843,11,2,3,2,1,1778,3,2,3,122883,59398,182281,5,0,0,0,2025,12,2026,4,2026,5
70,1,1,370821,3,3,638001,0,35642,899463,0,3,8,2025,1410364,11,1,3,1,0,4079,1,2,2,10875,87995,98870,4,0,0,0,2025,3,2025,7,2025,7
45,0,2,2448173,4,4,625001,0,17801,302968,1,4,4,2014,2178111,5,2,1,3,1,1923,3,3,4,184109,37528,221637,5,0,0,0,2025,11,2026,2,2026,2
25,1,3,1317721,1,1,641001,0,32006,2883304,2,1,11,2023,1692701,1,0,0,1,1,3260,3,3,2,199511,63223,262734,3,0,0,0,2025,3,2025,7,2025,7
67,0,1,546996,6,6,613001,2,21254,603653,0,2,2,2022,1760835,0,1,1,4,1,3587,1,3,0,68808,62429,131237,4,0,1,0,2025,7,2026,2,2026,2
72,0,3,194821,5,5,636001,0,27396,926842,0,2,1,2017,1713624,3,3,2,2,1,3006,0,0,1,28627,49403,78030,4,1,1,1,2025,8,2026,8,2026,8
25,1,6,1047623,9,9,632001,0,7944,1171373,1,2,2,2025,2296124,5,2,0,0,1,1857,0,3,4,240574,79474,320048,1,0,1,1,2025,8,2025,11,2025,11
47,1,5,1638117,5,5,636001,2,7043,725167,2,1,9,2025,1074785,11,2,0,1,1,2958,2,1,0,235380,13568,248948,5,0,1,0,2025,2,2025,5,2025,5
64,0,1,204253,2,2,624001,0,30598,749141,1,3,8,2019,856629,12,1,1,0,1,3902,3,1,2,231955,88181,320136,3,0,0,0,2025,6,2025,11,2025,11
20,0,1,1909369,7,7,620001,0,31071,1933508,2,1,13,2021,1473004,8,1,2,4,1,714,3,3,1,64733,28534,93267,3,0,0,0,2025,9,2026,6,2026,6
37,0,1,1264612,0,0,600001,1,3350,1275324,1,0,3,2022,2474665,1,0,1,2,0,4079,2,1,2,70741,56724,127465,1,0,1,0,2025,12,2026,7,2026,7
41,1,5,1798957,4,4,625001,1,7282,1239392,0,2,1,2022,1189787,5,1,0,2,1,2592,1,2,3,231308,96067,327375,3,0,1,0,2025,7,2025,11,2025,11
72,1,4,847492,2,2,624001,2,6824,1915513,2,2,2,2022,456712,2,2,0,0,0,4079,3,2,0,97300,85548,182848,5,1,1,1,2025,5,2026,3,2026,3
18,0,0,466514,6,6,613001,0,20580,2070052,1,3,7,2018,541269,10,3,3,4,1,2885,0,2,0,164967,94378,259345,5,0,1,1,2025,12,2026,4,2026,4
21,0,0,1834759,2,2,624001,3,14525,2091938,1,3,8,2019,1504340,11,1,3,1,1,163,2,2,0,156721,63833,220554,1,0,0,0,2025,6,2026,2,2026,3
30,0,7,1447211,4,4,625001,1,36255,1921405,2,2,10,2012,1148272,11,1,2,3,1,192,1,3,1,181169,94000,275169,1,1,0,0,2025,9,2026,3,2026,3
21,0,1,2416103,3,3,638001,3,37840,943130,2,2,2,2018,1886329,0,1,1,0,1,294,1,0,2,137097,86818,223915,0,1,0,0,2025,2,2025,2,2025,2
46,0,1,348318,8,8,641601,2,9045,2766285,2,2,2,2014,1251889,5,3,3,1,1,1765,2,3,2,144071,64096,208167,2,0,1,0,2025,4,2025,5,2025,5
48,0,1,1077833,4,4,625001,1,19629,462588,0,3,0,2016,1016013,11,0,0,0,1,3588,1,1,3,130633,51661,182294,3,0,1,0,2025,8,2025,9,2025,9
37,1,5,2319315,0,0,600001,2,4264,2908274,0,2,10,2022,526088,4,3,2,2,1,1004,1,0,1,29550,25223,54773,3,0,0,0,2025,6,2025,11,2025,11
74,1,2,2384330,7,7,620001,3,4880,1267777,0,4,5,2013,1596767,5,2,2,0,0,4079,1,0,1,188443,10432,198875,5,0,0,1,2025,11,2026,3,2026,3
26,0,6,2108511,6,6,613001,3,12919,521820,2,2,10,2024,1601336,7,1,3,1,1,3239,2,1,3,128984,40935,169919,5,0,0,0,2025,5,2025,10,2025,10
45,0,2,386140,0,0,600001,0,30744,1229277,0,3,0,2016,1582610,6,3,1,3,1,354,3,3,4,145791,50768,196559,3,0,1,0,2025,9,2026,8,2026,8
63,1,4,2373900,2,2,624001,1,21187,2984829,1,3,7,2012,1136972,6,0,0,1,0,4079,1,1,1,143099,69341,212440,4,0,1,1,2025,7,2026,3,2026,3
67,0,5,1842974,1,1,641001,1,4584,1064157,2,0,14,2014,1775045,7,2,2,1,1,3582,3,2,1,28241,15366,43607,0,0,1,0,2025,6,2025,8,2025,8
75,0,4,1628099,1,1,641001,2,37187,1847016,1,4,4,2023,325535,2,1,0,3,1,1898,0,2,2,167541,63273,230814,2,1,1,1,2025,12,2026,10,2026,10
20,1,7,1113174,2,2,624001,2,33309,364023,1,3,7,2014,1754879,11,3,3,1,1,2745,0,0,3,181761,26877,208638,2,0,1,1,2025,5,2026,3,2026,4
35,1,7,488035,6,6,613001,0,7630,1251708,2,3,0,2023,1008082,4,3,1,4,1,2720,1,0,4,146721,98524,245245,1,0,1,0,2025,7,2025,9,2025,10
70,0,4,1196438,8,8,641601,3,17127,742099,1,1,9,2015,1987221,9,2,1,2,1,633,0,2,4,144226,84067,228293,4,0,1,1,2025,3,2025,6,2025,6
32,0,3,713012,3,3,638001,0,20321,2601231,1,2,10,2015,569560,3,0,3,1,1,2840,3,0,0,166741,59474,226215,2,0,0,0,2025,5,2025,12,2025,12
45,0,7,1748679,7,7,620001,2,9063,1408839,2,2,2,2018,2136767,8,2,0,1,1,1022,2,0,4,6440,72969,79409,2,0,1,0,2025,5,2025,7,2025,8
20,1,7,2092185,9,9,632001,2,28395,1770302,2,1,9,2018,2089815,9,2,3,1,1,4008,1,1,1,60341,11635,71976,2,0,0,0,2025,9,2026,7,2026,7
60,1,6,355539,6,6,613001,1,12966,1265808,2,2,2,2020,2372925,8,2,3,2,1,1783,2,2,4,128878,69127,198005,0,0,1,0,2025,8,2025,10,2025,10
58,0,1,1055537,3,3,638001,3,32346,1409486,2,4,6,2017,1220200,7,3,0,2,1,2610,1,2,1,135089,78346,213435,3,0,0,0,2025,1,2025,6,2025,7
52,0,6,601741,8,8,641601,3,19882,1359290,0,3,0,2021,2198424,2,2,3,4,1,83,0,1,2,155093,32766,187859,5,0,1,1,2025,8,2025,12,2025,12
56,0,4,1186071,6,6,613001,2,26827,1955813,1,2,1,2012,810459,8,2,1,2,1,2153,1,3,1,241107,95322,336429,0,0,0,0,2025,1,2025,2,2025,3
35,1,3,417359,8,8,641601,1,35254,1993963,2,4,6,2024,2250265,9,2,1,0,1,3445,3,1,1,240068,93525,333593,4,0,1,0,2025,11,2026,3,2026,3
53,0,1,1505949,2,2,624001,3,17240,2110647,2,1,13,2012,1107277,10,3,1,1,0,4079,1,3,2,248011,65551,313562,2,0,1,1,2025,12,2026,8,2026,8
37,0,2,1834333,8,8,641601,1,21099,2505790,1,1,9,2023,727493,8,3,3,1,1,1573,0,0,3,55319,93685,149004,1,0,1,1,2025,11,2026,2,2026,3
38,1,7,1300347,2,2,624001,1,39825,2970321,0,1,9,2012,1346470,8,0,0,3,1,3876,2,2,3,215256,89640,304896,4,1,0,1,2025,6,2025,9,2025,10
58,0,7,640185,9,9,632001,2,11508,1946277,0,3,0,2016,1254054,2,2,1,1,1,3009,0,2,4,54377,74942,129319,2,0,1,1,2025,8,2026,1,2026,1
75,1,8,1220563,5,5,636001,2,3551,461869,1,3,7,2012,1294786,8,2,1,3,1,4006,2,0,3,152509,28190,180699,4,0,1,0,2025,6,2025,12,2025,12
55,1,1,1335342,8,8,641601,1,17613,344131,2,3,0,2023,1817150,1,2,1,1,1,1842,1,0,4,142306,5381,147687,0,0,0,0,2025,2,2026,1,2026,2
45,0,1,1145736,7,7,620001,0,20919,880374,1,1,9,2016,2040331,0,1,1,0,1,3686,0,3,4,133394,3059,136453,2,0,1,1,2025,9,2026,2,2026,2
56,0,2,2366194,3,3,638001,3,13745,449394,2,0,12,2012,826040,1,1,3,2,1,2058,3,0,2,163140,93158,256298,4,0,1,0,2026,1,2026,2,2026,2
52,0,8,534315,1,1,641001,1,23494,1113894,1,0,12,2013,2347956,7,1,2,2,1,1952,3,1,2,41837,8292,50129,4,0,1,0,2025,7,2026,4,2026,4
23,0,7,2293179,9,9,632001,2,34189,1521693,1,3,0,2020,960258,0,0,1,2,1,170,1,0,4,34176,87640,121816,0,0,0,0,2025,6,2026,2,2026,2
18,1,8,1663875,1,1,641001,0,39401,1925398,1,0,12,2025,1395518,9,2,2,0,1,2588,2,0,1,124287,44676,168963,4,1,1,1,2025,12,2026,4,2026,4
49,0,1,2085249,8,8,641601,1,37689,2396528,2,0,12,2019,919875,1,1,0,0,1,385,3,3,1,115965,60414,176379,1,0,0,0,2025,1,2025,1,2025,1
41,1,8,2162705,2,2,624001,3,23025,1936122,1,0,14,2024,1296468,8,0,2,1,1,1403,2,1,0,150417,8066,158483,3,0,0,0,2025,12,2026,6,2026,7
32,1,5,1841378,0,0,600001,1,15703,2827682,0,1,13,2022,1900966,4,0,3,0,1,839,2,2,0,150952,80606,231558,2,0,0,0,2025,10,2026,4,2026,4
37,1,4,646340,3,3,638001,3,31085,862124,2,4,5,2016,1743644,11,0,2,4,1,293,0,2,2,99728,48089,147817,0,0,0,1,2025,4,2025,11,2025,11
47,0,6,433391,0,0,600001,1,9645,2093534,1,0,14,2020,497418,6,2,0,0,0,4079,2,0,3,58419,28335,86754,3,0,0,0,2025,7,2025,8,2025,8
55,1,0,796735,6,6,613001,3,38294,2866188,2,0,12,2018,1959308,11,3,0,3,1,2430,3,1,2,140011,82946,222957,4,0,0,0,2025,12,2026,7,2026,7
47,1,1,1565124,4,4,625001,0,5121,530290,1,2,1,2012,394617,11,0,1,2,1,2579,3,2,3,161927,30023,191950,5,0,1,0,2025,3,2025,10,2025,11
47,1,4,1038596,0,0,600001,2,34481,1677291,0,0,3,2020,701488,5,1,1,1,1,1451,1,1,2,63074,37721,100795,5,0,1,0,2025,5,2026,3,2026,3
37,1,6,1753118,0,0,600001,0,38400,2126306,0,1,13,2025,1067135,6,3,2,4,1,1327,1,3,4,88585,65535,154120,0,0,0,0,2025,3,2025,4,2025,4
71,1,6,1770378,5,5,636001,0,22057,1920449,2,0,14,2016,591543,10,3,0,1,1,2405,1,1,4,18570,87804,106374,0,0,0,0,2025,5,2026,3,2026,3
47,0,8,1558038,6,6,613001,3,27261,2460013,1,0,3,2024,541157,11,1,3,1,0,4079,1,0,4,102464,87671,190135,2,0,0,1,2025,5,2025,12,2025,12
67,1,6,1385965,2,2,624001,0,24036,358502,2,0,14,2017,341897,7,3,2,1,1,2449,0,1,3,227267,23817,251084,5,0,0,1,2025,8,2026,7,2026,7
63,0,8,750000,0,0,600001,2,18401,2111487,2,3,7,2023,1817121,9,3,1,2,0,4079,2,1,1,65775,42968,108743,2,0,0,0,2025,1,2025,8,2025,8
